Portfolio_Name,As_of_Date,Fund_ID,Fund,Benchmark,Fund_Return,Benchmark_Return
High Yield Portfolio,2015-06-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13954,12586
High Yield Portfolio,2015-05-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,14072,12776
High Yield Portfolio,2015-04-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13961,12738
High Yield Portfolio,2015-03-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13716,12586
High Yield Portfolio,2015-02-28,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13700,12655
High Yield Portfolio,2015-01-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13324,12357
High Yield Portfolio,2014-12-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13285,12276
High Yield Portfolio,2014-11-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13598,12456
High Yield Portfolio,2014-10-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13789,12548
High Yield Portfolio,2014-09-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13786,12400
High Yield Portfolio,2014-08-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,14040,12666
High Yield Portfolio,2014-07-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13940,12468
High Yield Portfolio,2014-06-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,14058,12636
High Yield Portfolio,2014-05-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13922,12532
High Yield Portfolio,2014-04-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13800,12418
High Yield Portfolio,2014-03-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13678,12339
High Yield Portfolio,2014-02-28,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13562,12310
High Yield Portfolio,2014-01-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13274,12066
High Yield Portfolio,2013-12-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13139,11982
High Yield Portfolio,2013-11-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,13014,11918
High Yield Portfolio,2013-10-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,12906,11858
High Yield Portfolio,2013-09-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,12593,11568
High Yield Portfolio,2013-08-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,12441,11454
High Yield Portfolio,2013-07-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,12450,11524
High Yield Portfolio,2013-06-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,12198,11310
High Yield Portfolio,2013-05-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,12488,11614
High Yield Portfolio,2013-04-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,12463,11682
High Yield Portfolio,2013-03-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,12226,11474
High Yield Portfolio,2013-02-28,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,12013,11359
High Yield Portfolio,2013-01-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,11868,11301
High Yield Portfolio,2012-12-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,11605,11152
High Yield Portfolio,2012-11-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,11342,10979
High Yield Portfolio,2012-10-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,11235,10892
High Yield Portfolio,2012-09-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,11107,10797
High Yield Portfolio,2012-08-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,10845,10649
High Yield Portfolio,2012-07-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,10688,10526
High Yield Portfolio,2012-06-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,10502,10329
High Yield Portfolio,2012-05-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,10274,10115
High Yield Portfolio,2012-04-30,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,10363,10249
High Yield Portfolio,2012-03-31,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,10230,10143
High Yield Portfolio,2012-02-29,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,10170,10157
High Yield Portfolio,2012-02-07,F-105,DBYIX,Bloomberg U.S. Corporate High Yield Index,10000,10000
U.S. Real Estate Portfolio,2023-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,120000,121771
U.S. Real Estate Portfolio,2023-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,127939,130661
U.S. Real Estate Portfolio,2023-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,131145,134857
U.S. Real Estate Portfolio,2023-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,128180,131119
U.S. Real Estate Portfolio,2023-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,121990,124694
U.S. Real Estate Portfolio,2023-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,126369,128842
U.S. Real Estate Portfolio,2023-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,124062,127777
U.S. Real Estate Portfolio,2023-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,126012,131106
U.S. Real Estate Portfolio,2023-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,131262,137716
U.S. Real Estate Portfolio,2022-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,119561,124437
U.S. Real Estate Portfolio,2022-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,126314,131179
U.S. Real Estate Portfolio,2022-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,119151,124026
U.S. Real Estate Portfolio,2022-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,114310,118239
U.S. Real Estate Portfolio,2022-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,130915,134631
U.S. Real Estate Portfolio,2022-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,138600,143183
U.S. Real Estate Portfolio,2022-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,128141,131291
U.S. Real Estate Portfolio,2022-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,139218,141803
U.S. Real Estate Portfolio,2022-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,151116,151232
U.S. Real Estate Portfolio,2022-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,157515,158179
U.S. Real Estate Portfolio,2022-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,147287,148461
U.S. Real Estate Portfolio,2022-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,151924,153258
U.S. Real Estate Portfolio,2021-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,162425,164524
U.S. Real Estate Portfolio,2021-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,149037,151172
U.S. Real Estate Portfolio,2021-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,151451,152199
U.S. Real Estate Portfolio,2021-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,141934,141448
U.S. Real Estate Portfolio,2021-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,149827,149520
U.S. Real Estate Portfolio,2021-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,147419,146816
U.S. Real Estate Portfolio,2021-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,141269,140080
U.S. Real Estate Portfolio,2021-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,137133,136511
U.S. Real Estate Portfolio,2021-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,135666,135128
U.S. Real Estate Portfolio,2021-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,125002,125053
U.S. Real Estate Portfolio,2021-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,120747,119589
U.S. Real Estate Portfolio,2021-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,117023,114981
U.S. Real Estate Portfolio,2020-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,116890,114862
U.S. Real Estate Portfolio,2020-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,114306,111207
U.S. Real Estate Portfolio,2020-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,95916,100262
U.S. Real Estate Portfolio,2020-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,100111,102952
U.S. Real Estate Portfolio,2020-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,102873,106427
U.S. Real Estate Portfolio,2020-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,101558,105602
U.S. Real Estate Portfolio,2020-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,101311,101493
U.S. Real Estate Portfolio,2020-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,97791,98484
U.S. Real Estate Portfolio,2020-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,101833,98297
U.S. Real Estate Portfolio,2020-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,91785,90761
U.S. Real Estate Portfolio,2020-02-29,F-106,DBUSX,FTSE Nareit Equity REITs Index,128087,116242
U.S. Real Estate Portfolio,2020-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,140831,126358
U.S. Real Estate Portfolio,2019-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,142633,124851
U.S. Real Estate Portfolio,2019-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,140991,125602
U.S. Real Estate Portfolio,2019-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,140991,127522
U.S. Real Estate Portfolio,2019-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,140257,125804
U.S. Real Estate Portfolio,2019-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,135736,122217
U.S. Real Estate Portfolio,2019-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,136754,118202
U.S. Real Estate Portfolio,2019-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,135496,116707
U.S. Real Estate Portfolio,2019-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,135720,115256
U.S. Real Estate Portfolio,2019-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,138412,115001
U.S. Real Estate Portfolio,2019-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,138508,115273
U.S. Real Estate Portfolio,2019-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,135613,111536
U.S. Real Estate Portfolio,2019-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,134723,110730
U.S. Real Estate Portfolio,2018-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,120471,99089
U.S. Real Estate Portfolio,2018-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,134138,107970
U.S. Real Estate Portfolio,2018-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,128432,103086
U.S. Real Estate Portfolio,2018-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,132981,106237
U.S. Real Estate Portfolio,2018-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,137256,109004
U.S. Real Estate Portfolio,2018-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,132888,105788
U.S. Real Estate Portfolio,2018-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,131580,104947
U.S. Real Estate Portfolio,2018-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,125942,100559
U.S. Real Estate Portfolio,2018-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,122386,96740
U.S. Real Estate Portfolio,2018-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,120867,95375
U.S. Real Estate Portfolio,2018-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,117155,91874
U.S. Real Estate Portfolio,2018-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,126306,99551
U.S. Real Estate Portfolio,2017-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,131572,103891
U.S. Real Estate Portfolio,2017-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,130321,104113
U.S. Real Estate Portfolio,2017-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,124645,101365
U.S. Real Estate Portfolio,2017-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,126574,102351
U.S. Real Estate Portfolio,2017-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,125141,102377
U.S. Real Estate Portfolio,2017-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,126800,102638
U.S. Real Estate Portfolio,2017-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,126210,101401
U.S. Real Estate Portfolio,2017-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,122941,99230
U.S. Real Estate Portfolio,2017-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,124724,100001
U.S. Real Estate Portfolio,2017-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,126470,99879
U.S. Real Estate Portfolio,2017-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,130614,102215
U.S. Real Estate Portfolio,2017-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,126692,98845
U.S. Real Estate Portfolio,2016-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,127358,98732
U.S. Real Estate Portfolio,2016-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,121967,94306
U.S. Real Estate Portfolio,2016-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,122243,95923
U.S. Real Estate Portfolio,2016-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,129922,101673
U.S. Real Estate Portfolio,2016-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,132740,103495
U.S. Real Estate Portfolio,2016-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,137139,107436
U.S. Real Estate Portfolio,2016-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,131335,103153
U.S. Real Estate Portfolio,2016-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,123830,96427
U.S. Real Estate Portfolio,2016-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,122758,94142
U.S. Real Estate Portfolio,2016-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,126341,96442
U.S. Real Estate Portfolio,2016-02-29,F-106,DBUSX,FTSE Nareit Equity REITs Index,114722,87562
U.S. Real Estate Portfolio,2016-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,114188,87931
U.S. Real Estate Portfolio,2015-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,119263,90981
U.S. Real Estate Portfolio,2015-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,117106,89336
U.S. Real Estate Portfolio,2015-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,118994,89804
U.S. Real Estate Portfolio,2015-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,111654,84826
U.S. Real Estate Portfolio,2015-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,108891,82414
U.S. Real Estate Portfolio,2015-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,116123,87851
U.S. Real Estate Portfolio,2015-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,110060,83162
U.S. Real Estate Portfolio,2015-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,114857,87172
U.S. Real Estate Portfolio,2015-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,115257,87280
U.S. Real Estate Portfolio,2015-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,121456,92353
U.S. Real Estate Portfolio,2015-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,119292,90801
U.S. Real Estate Portfolio,2015-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,122937,94077
U.S. Real Estate Portfolio,2014-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,116616,88163
U.S. Real Estate Portfolio,2014-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,113865,86543
U.S. Real Estate Portfolio,2014-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,111674,84876
U.S. Real Estate Portfolio,2014-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,102062,77200
U.S. Real Estate Portfolio,2014-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,107683,82087
U.S. Real Estate Portfolio,2014-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,104627,79734
U.S. Real Estate Portfolio,2014-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,104769,79707
U.S. Real Estate Portfolio,2014-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,103904,78830
U.S. Real Estate Portfolio,2014-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,101308,76975
U.S. Real Estate Portfolio,2014-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,97605,74507
U.S. Real Estate Portfolio,2014-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,96689,74090
U.S. Real Estate Portfolio,2014-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,91838,70553
U.S. Real Estate Portfolio,2013-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,89198,67746
U.S. Real Estate Portfolio,2013-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,88346,67590
U.S. Real Estate Portfolio,2013-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,92095,71291
U.S. Real Estate Portfolio,2013-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,88897,68233
U.S. Real Estate Portfolio,2013-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,86352,66127
U.S. Real Estate Portfolio,2013-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,92116,71079
U.S. Real Estate Portfolio,2013-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,91353,70408
U.S. Real Estate Portfolio,2013-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,92899,71788
U.S. Real Estate Portfolio,2013-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,97797,76309
U.S. Real Estate Portfolio,2013-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,91792,71530
U.S. Real Estate Portfolio,2013-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,89684,69454
U.S. Real Estate Portfolio,2013-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,89426,68588
U.S. Real Estate Portfolio,2012-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,87061,66114
U.S. Real Estate Portfolio,2012-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,83658,63727
U.S. Real Estate Portfolio,2012-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,84164,63909
U.S. Real Estate Portfolio,2012-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,85099,64450
U.S. Real Estate Portfolio,2012-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,86360,65620
U.S. Real Estate Portfolio,2012-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,86713,65606
U.S. Real Estate Portfolio,2012-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,85607,64348
U.S. Real Estate Portfolio,2012-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,81550,60931
U.S. Real Estate Portfolio,2012-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,85207,63831
U.S. Real Estate Portfolio,2012-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,82978,62045
U.S. Real Estate Portfolio,2012-02-29,F-106,DBUSX,FTSE Nareit Equity REITs Index,79081,59003
U.S. Real Estate Portfolio,2012-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,79631,59641
U.S. Real Estate Portfolio,2011-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,74885,56001
U.S. Real Estate Portfolio,2011-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,71837,53503
U.S. Real Estate Portfolio,2011-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,75184,55603
U.S. Real Estate Portfolio,2011-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,65217,48603
U.S. Real Estate Portfolio,2011-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,72883,54584
U.S. Real Estate Portfolio,2011-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,78210,57863
U.S. Real Estate Portfolio,2011-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,77647,56985
U.S. Real Estate Portfolio,2011-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,79831,58933
U.S. Real Estate Portfolio,2011-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,78987,58127
U.S. Real Estate Portfolio,2011-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,75189,54991
U.S. Real Estate Portfolio,2011-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,76278,55857
U.S. Real Estate Portfolio,2011-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,73110,53391
U.S. Real Estate Portfolio,2010-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,70932,51712
U.S. Real Estate Portfolio,2010-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,67863,49406
U.S. Real Estate Portfolio,2010-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,68160,50393
U.S. Real Estate Portfolio,2010-09-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,65614,48130
U.S. Real Estate Portfolio,2010-08-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,62656,46072
U.S. Real Estate Portfolio,2010-07-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,63593,46720
U.S. Real Estate Portfolio,2010-06-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,58000,42658
U.S. Real Estate Portfolio,2010-05-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,61288,44911
U.S. Real Estate Portfolio,2010-04-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,64575,47548
U.S. Real Estate Portfolio,2010-03-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,60141,44462
U.S. Real Estate Portfolio,2010-02-28,F-106,DBUSX,FTSE Nareit Equity REITs Index,54572,40352
U.S. Real Estate Portfolio,2010-01-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,51640,38307
U.S. Real Estate Portfolio,2009-12-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,54621,40413
U.S. Real Estate Portfolio,2009-11-30,F-106,DBUSX,FTSE Nareit Equity REITs Index,51494,37716
U.S. Real Estate Portfolio,2009-10-31,F-106,DBUSX,FTSE Nareit Equity REITs Index,48074,35278
